REMOTE_HOST,REMOTE_ADDR,HTTP_REFERER,HTTP_USER_AGENT,REQUEST_TIME,REQUEST_METHOD,HTTPS,REQUEST_URI,QUERY_STRING,HTTP_COOKIE,POST,code,type,errorCode,message,file,line,trace,traces
,::1,http://localhost:84/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0",1728116487,GET,,/images/banner-5.png,,"lat_lng=22.512761_88.3944159; tkrid=85ad3a5eca0ea8087de6105704a18d9c3105fd5ds%3A32%3A%22aec505f4d3cf7133c736ce6f4b5ecd83%22%3B; PHPSESSID=q27mo3sj6fpumeej41d8olbvci",,404,CHttpException,0,"Unable to resolve the request ""images/banner-5.png"".","C:\Projects\vendors\vendor\yiisoft\yii\framework\web\CWebApplication.php",286,"#0 C:\Projects\vendors\vendor\yiisoft\yii\framework\web\CWebApplication.php(141): CWebApplication->runController('images/banner-5...')
#1 C:\Projects\vendors\vendor\yiisoft\yii\framework\base\CApplication.php(185): CWebApplication->processRequest()
#2 C:\Projects\Staging\public_html\index.php(68): CApplication->run()
#3 {main}","[{""file"":""C:\\Projects\\vendors\\vendor\\yiisoft\\yii\\framework\\web\\CWebApplication.php"",""line"":141,""function"":""runController"",""class"":""CWebApplication"",""type"":""->"",""args"":[""images\/banner-5.png""]},{""file"":""C:\\Projects\\vendors\\vendor\\yiisoft\\yii\\framework\\base\\CApplication.php"",""line"":185,""function"":""processRequest"",""class"":""CWebApplication"",""type"":""->"",""args"":[]},{""file"":""C:\\Projects\\Staging\\public_html\\index.php"",""line"":68,""function"":""run"",""class"":""CApplication"",""type"":""->"",""args"":[]}]"
,::1,http://localhost:84/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0",1728116930,GET,,/assets/8a0700c2/notify/notify.min.js,,"lat_lng=22.512761_88.3944159; tkrid=85ad3a5eca0ea8087de6105704a18d9c3105fd5ds%3A32%3A%22aec505f4d3cf7133c736ce6f4b5ecd83%22%3B; PHPSESSID=q27mo3sj6fpumeej41d8olbvci",,404,CHttpException,0,"Unable to resolve the request ""assets/8a0700c2/notify/notify.min.js"".","C:\Projects\vendors\vendor\yiisoft\yii\framework\web\CWebApplication.php",286,"#0 C:\Projects\vendors\vendor\yiisoft\yii\framework\web\CWebApplication.php(141): CWebApplication->runController('assets/8a0700c2...')
#1 C:\Projects\vendors\vendor\yiisoft\yii\framework\base\CApplication.php(185): CWebApplication->processRequest()
#2 C:\Projects\Staging\public_html\index.php(68): CApplication->run()
#3 {main}","[{""file"":""C:\\Projects\\vendors\\vendor\\yiisoft\\yii\\framework\\web\\CWebApplication.php"",""line"":141,""function"":""runController"",""class"":""CWebApplication"",""type"":""->"",""args"":[""assets\/8a0700c2\/notify\/notify.min.js""]},{""file"":""C:\\Projects\\vendors\\vendor\\yiisoft\\yii\\framework\\base\\CApplication.php"",""line"":185,""function"":""processRequest"",""class"":""CWebApplication"",""type"":""->"",""args"":[]},{""file"":""C:\\Projects\\Staging\\public_html\\index.php"",""line"":68,""function"":""run"",""class"":""CApplication"",""type"":""->"",""args"":[]}]"
,::1,http://localhost:84/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0",1728116930,GET,,/images/airport.svg,,"lat_lng=22.512761_88.3944159; tkrid=85ad3a5eca0ea8087de6105704a18d9c3105fd5ds%3A32%3A%22aec505f4d3cf7133c736ce6f4b5ecd83%22%3B; PHPSESSID=q27mo3sj6fpumeej41d8olbvci",,404,CHttpException,0,"Unable to resolve the request ""images/airport.svg"".","C:\Projects\vendors\vendor\yiisoft\yii\framework\web\CWebApplication.php",286,"#0 C:\Projects\vendors\vendor\yiisoft\yii\framework\web\CWebApplication.php(141): CWebApplication->runController('images/airport....')
#1 C:\Projects\vendors\vendor\yiisoft\yii\framework\base\CApplication.php(185): CWebApplication->processRequest()
#2 C:\Projects\Staging\public_html\index.php(68): CApplication->run()
#3 {main}","[{""file"":""C:\\Projects\\vendors\\vendor\\yiisoft\\yii\\framework\\web\\CWebApplication.php"",""line"":141,""function"":""runController"",""class"":""CWebApplication"",""type"":""->"",""args"":[""images\/airport.svg""]},{""file"":""C:\\Projects\\vendors\\vendor\\yiisoft\\yii\\framework\\base\\CApplication.php"",""line"":185,""function"":""processRequest"",""class"":""CWebApplication"",""type"":""->"",""args"":[]},{""file"":""C:\\Projects\\Staging\\public_html\\index.php"",""line"":68,""function"":""run"",""class"":""CApplication"",""type"":""->"",""args"":[]}]"
,::1,http://localhost:84/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0",1728116930,GET,,/images/local.svg,,"lat_lng=22.512761_88.3944159; tkrid=85ad3a5eca0ea8087de6105704a18d9c3105fd5ds%3A32%3A%22aec505f4d3cf7133c736ce6f4b5ecd83%22%3B; PHPSESSID=q27mo3sj6fpumeej41d8olbvci",,404,CHttpException,0,"Unable to resolve the request ""images/local.svg"".","C:\Projects\vendors\vendor\yiisoft\yii\framework\web\CWebApplication.php",286,"#0 C:\Projects\vendors\vendor\yiisoft\yii\framework\web\CWebApplication.php(141): CWebApplication->runController('images/local.sv...')
#1 C:\Projects\vendors\vendor\yiisoft\yii\framework\base\CApplication.php(185): CWebApplication->processRequest()
#2 C:\Projects\Staging\public_html\index.php(68): CApplication->run()
#3 {main}","[{""file"":""C:\\Projects\\vendors\\vendor\\yiisoft\\yii\\framework\\web\\CWebApplication.php"",""line"":141,""function"":""runController"",""class"":""CWebApplication"",""type"":""->"",""args"":[""images\/local.svg""]},{""file"":""C:\\Projects\\vendors\\vendor\\yiisoft\\yii\\framework\\base\\CApplication.php"",""line"":185,""function"":""processRequest"",""class"":""CWebApplication"",""type"":""->"",""args"":[]},{""file"":""C:\\Projects\\Staging\\public_html\\index.php"",""line"":68,""function"":""run"",""class"":""CApplication"",""type"":""->"",""args"":[]}]"
,::1,http://localhost:84/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0",1728116930,GET,,/images/banner-1.png,,"lat_lng=22.512761_88.3944159; tkrid=85ad3a5eca0ea8087de6105704a18d9c3105fd5ds%3A32%3A%22aec505f4d3cf7133c736ce6f4b5ecd83%22%3B; PHPSESSID=q27mo3sj6fpumeej41d8olbvci",,404,CHttpException,0,"Unable to resolve the request ""images/banner-1.png"".","C:\Projects\vendors\vendor\yiisoft\yii\framework\web\CWebApplication.php",286,"#0 C:\Projects\vendors\vendor\yiisoft\yii\framework\web\CWebApplication.php(141): CWebApplication->runController('images/banner-1...')
#1 C:\Projects\vendors\vendor\yiisoft\yii\framework\base\CApplication.php(185): CWebApplication->processRequest()
#2 C:\Projects\Staging\public_html\index.php(68): CApplication->run()
#3 {main}","[{""file"":""C:\\Projects\\vendors\\vendor\\yiisoft\\yii\\framework\\web\\CWebApplication.php"",""line"":141,""function"":""runController"",""class"":""CWebApplication"",""type"":""->"",""args"":[""images\/banner-1.png""]},{""file"":""C:\\Projects\\vendors\\vendor\\yiisoft\\yii\\framework\\base\\CApplication.php"",""line"":185,""function"":""processRequest"",""class"":""CWebApplication"",""type"":""->"",""args"":[]},{""file"":""C:\\Projects\\Staging\\public_html\\index.php"",""line"":68,""function"":""run"",""class"":""CApplication"",""type"":""->"",""args"":[]}]"
,::1,http://localhost:84/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0",1728116930,GET,,/images/banner-2.png,,"lat_lng=22.512761_88.3944159; tkrid=85ad3a5eca0ea8087de6105704a18d9c3105fd5ds%3A32%3A%22aec505f4d3cf7133c736ce6f4b5ecd83%22%3B; PHPSESSID=q27mo3sj6fpumeej41d8olbvci",,404,CHttpException,0,"Unable to resolve the request ""images/banner-2.png"".","C:\Projects\vendors\vendor\yiisoft\yii\framework\web\CWebApplication.php",286,"#0 C:\Projects\vendors\vendor\yiisoft\yii\framework\web\CWebApplication.php(141): CWebApplication->runController('images/banner-2...')
#1 C:\Projects\vendors\vendor\yiisoft\yii\framework\base\CApplication.php(185): CWebApplication->processRequest()
#2 C:\Projects\Staging\public_html\index.php(68): CApplication->run()
#3 {main}","[{""file"":""C:\\Projects\\vendors\\vendor\\yiisoft\\yii\\framework\\web\\CWebApplication.php"",""line"":141,""function"":""runController"",""class"":""CWebApplication"",""type"":""->"",""args"":[""images\/banner-2.png""]},{""file"":""C:\\Projects\\vendors\\vendor\\yiisoft\\yii\\framework\\base\\CApplication.php"",""line"":185,""function"":""processRequest"",""class"":""CWebApplication"",""type"":""->"",""args"":[]},{""file"":""C:\\Projects\\Staging\\public_html\\index.php"",""line"":68,""function"":""run"",""class"":""CApplication"",""type"":""->"",""args"":[]}]"
,::1,http://localhost:84/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0",1728116930,GET,,/images/banner-3.png,,"lat_lng=22.512761_88.3944159; tkrid=85ad3a5eca0ea8087de6105704a18d9c3105fd5ds%3A32%3A%22aec505f4d3cf7133c736ce6f4b5ecd83%22%3B; PHPSESSID=q27mo3sj6fpumeej41d8olbvci",,404,CHttpException,0,"Unable to resolve the request ""images/banner-3.png"".","C:\Projects\vendors\vendor\yiisoft\yii\framework\web\CWebApplication.php",286,"#0 C:\Projects\vendors\vendor\yiisoft\yii\framework\web\CWebApplication.php(141): CWebApplication->runController('images/banner-3...')
#1 C:\Projects\vendors\vendor\yiisoft\yii\framework\base\CApplication.php(185): CWebApplication->processRequest()
#2 C:\Projects\Staging\public_html\index.php(68): CApplication->run()
#3 {main}","[{""file"":""C:\\Projects\\vendors\\vendor\\yiisoft\\yii\\framework\\web\\CWebApplication.php"",""line"":141,""function"":""runController"",""class"":""CWebApplication"",""type"":""->"",""args"":[""images\/banner-3.png""]},{""file"":""C:\\Projects\\vendors\\vendor\\yiisoft\\yii\\framework\\base\\CApplication.php"",""line"":185,""function"":""processRequest"",""class"":""CWebApplication"",""type"":""->"",""args"":[]},{""file"":""C:\\Projects\\Staging\\public_html\\index.php"",""line"":68,""function"":""run"",""class"":""CApplication"",""type"":""->"",""args"":[]}]"
,::1,http://localhost:84/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0",1728116930,GET,,/images/banner-4.png,,"lat_lng=22.512761_88.3944159; tkrid=85ad3a5eca0ea8087de6105704a18d9c3105fd5ds%3A32%3A%22aec505f4d3cf7133c736ce6f4b5ecd83%22%3B; PHPSESSID=q27mo3sj6fpumeej41d8olbvci",,404,CHttpException,0,"Unable to resolve the request ""images/banner-4.png"".","C:\Projects\vendors\vendor\yiisoft\yii\framework\web\CWebApplication.php",286,"#0 C:\Projects\vendors\vendor\yiisoft\yii\framework\web\CWebApplication.php(141): CWebApplication->runController('images/banner-4...')
#1 C:\Projects\vendors\vendor\yiisoft\yii\framework\base\CApplication.php(185): CWebApplication->processRequest()
#2 C:\Projects\Staging\public_html\index.php(68): CApplication->run()
#3 {main}","[{""file"":""C:\\Projects\\vendors\\vendor\\yiisoft\\yii\\framework\\web\\CWebApplication.php"",""line"":141,""function"":""runController"",""class"":""CWebApplication"",""type"":""->"",""args"":[""images\/banner-4.png""]},{""file"":""C:\\Projects\\vendors\\vendor\\yiisoft\\yii\\framework\\base\\CApplication.php"",""line"":185,""function"":""processRequest"",""class"":""CWebApplication"",""type"":""->"",""args"":[]},{""file"":""C:\\Projects\\Staging\\public_html\\index.php"",""line"":68,""function"":""run"",""class"":""CApplication"",""type"":""->"",""args"":[]}]"
,::1,http://localhost:84/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0",1728116930,GET,,/images/banner-5.png,,"lat_lng=22.512761_88.3944159; tkrid=85ad3a5eca0ea8087de6105704a18d9c3105fd5ds%3A32%3A%22aec505f4d3cf7133c736ce6f4b5ecd83%22%3B; PHPSESSID=q27mo3sj6fpumeej41d8olbvci",,404,CHttpException,0,"Unable to resolve the request ""images/banner-5.png"".","C:\Projects\vendors\vendor\yiisoft\yii\framework\web\CWebApplication.php",286,"#0 C:\Projects\vendors\vendor\yiisoft\yii\framework\web\CWebApplication.php(141): CWebApplication->runController('images/banner-5...')
#1 C:\Projects\vendors\vendor\yiisoft\yii\framework\base\CApplication.php(185): CWebApplication->processRequest()
#2 C:\Projects\Staging\public_html\index.php(68): CApplication->run()
#3 {main}","[{""file"":""C:\\Projects\\vendors\\vendor\\yiisoft\\yii\\framework\\web\\CWebApplication.php"",""line"":141,""function"":""runController"",""class"":""CWebApplication"",""type"":""->"",""args"":[""images\/banner-5.png""]},{""file"":""C:\\Projects\\vendors\\vendor\\yiisoft\\yii\\framework\\base\\CApplication.php"",""line"":185,""function"":""processRequest"",""class"":""CWebApplication"",""type"":""->"",""args"":[]},{""file"":""C:\\Projects\\Staging\\public_html\\index.php"",""line"":68,""function"":""run"",""class"":""CApplication"",""type"":""->"",""args"":[]}]"
,::1,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0",1728116935,GET,,/res/app-assets/js/bootstrap.bundle.min.js.map,,"lat_lng=22.512761_88.3944159; tkrid=85ad3a5eca0ea8087de6105704a18d9c3105fd5ds%3A32%3A%22aec505f4d3cf7133c736ce6f4b5ecd83%22%3B; PHPSESSID=q27mo3sj6fpumeej41d8olbvci",,404,CHttpException,0,"Unable to resolve the request ""res/app-assets/js/bootstrap.bundle.min.js.map"".","C:\Projects\vendors\vendor\yiisoft\yii\framework\web\CWebApplication.php",286,"#0 C:\Projects\vendors\vendor\yiisoft\yii\framework\web\CWebApplication.php(141): CWebApplication->runController('res/app-assets/...')
#1 C:\Projects\vendors\vendor\yiisoft\yii\framework\base\CApplication.php(185): CWebApplication->processRequest()
#2 C:\Projects\Staging\public_html\index.php(68): CApplication->run()
#3 {main}","[{""file"":""C:\\Projects\\vendors\\vendor\\yiisoft\\yii\\framework\\web\\CWebApplication.php"",""line"":141,""function"":""runController"",""class"":""CWebApplication"",""type"":""->"",""args"":[""res\/app-assets\/js\/bootstrap.bundle.min.js.map""]},{""file"":""C:\\Projects\\vendors\\vendor\\yiisoft\\yii\\framework\\base\\CApplication.php"",""line"":185,""function"":""processRequest"",""class"":""CWebApplication"",""type"":""->"",""args"":[]},{""file"":""C:\\Projects\\Staging\\public_html\\index.php"",""line"":68,""function"":""run"",""class"":""CApplication"",""type"":""->"",""args"":[]}]"
,::1,http://localhost:84/js/aao/owl.carousel.js,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0",1728117068,GET,,/favicon.ico,,"lat_lng=22.512761_88.3944159; tkrid=85ad3a5eca0ea8087de6105704a18d9c3105fd5ds%3A32%3A%22aec505f4d3cf7133c736ce6f4b5ecd83%22%3B; PHPSESSID=q27mo3sj6fpumeej41d8olbvci",,404,CHttpException,0,"Unable to resolve the request ""favicon.ico"".","C:\Projects\vendors\vendor\yiisoft\yii\framework\web\CWebApplication.php",286,"#0 C:\Projects\vendors\vendor\yiisoft\yii\framework\web\CWebApplication.php(141): CWebApplication->runController('favicon.ico')
#1 C:\Projects\vendors\vendor\yiisoft\yii\framework\base\CApplication.php(185): CWebApplication->processRequest()
#2 C:\Projects\Staging\public_html\index.php(68): CApplication->run()
#3 {main}","[{""file"":""C:\\Projects\\vendors\\vendor\\yiisoft\\yii\\framework\\web\\CWebApplication.php"",""line"":141,""function"":""runController"",""class"":""CWebApplication"",""type"":""->"",""args"":[""favicon.ico""]},{""file"":""C:\\Projects\\vendors\\vendor\\yiisoft\\yii\\framework\\base\\CApplication.php"",""line"":185,""function"":""processRequest"",""class"":""CWebApplication"",""type"":""->"",""args"":[]},{""file"":""C:\\Projects\\Staging\\public_html\\index.php"",""line"":68,""function"":""run"",""class"":""CApplication"",""type"":""->"",""args"":[]}]"
,::1,http://localhost:84/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0",1728117074,GET,,/assets/8a0700c2/notify/notify.min.js,,"lat_lng=22.512761_88.3944159; tkrid=85ad3a5eca0ea8087de6105704a18d9c3105fd5ds%3A32%3A%22aec505f4d3cf7133c736ce6f4b5ecd83%22%3B; PHPSESSID=q27mo3sj6fpumeej41d8olbvci",,404,CHttpException,0,"Unable to resolve the request ""assets/8a0700c2/notify/notify.min.js"".","C:\Projects\vendors\vendor\yiisoft\yii\framework\web\CWebApplication.php",286,"#0 C:\Projects\vendors\vendor\yiisoft\yii\framework\web\CWebApplication.php(141): CWebApplication->runController('assets/8a0700c2...')
#1 C:\Projects\vendors\vendor\yiisoft\yii\framework\base\CApplication.php(185): CWebApplication->processRequest()
#2 C:\Projects\Staging\public_html\index.php(68): CApplication->run()
#3 {main}","[{""file"":""C:\\Projects\\vendors\\vendor\\yiisoft\\yii\\framework\\web\\CWebApplication.php"",""line"":141,""function"":""runController"",""class"":""CWebApplication"",""type"":""->"",""args"":[""assets\/8a0700c2\/notify\/notify.min.js""]},{""file"":""C:\\Projects\\vendors\\vendor\\yiisoft\\yii\\framework\\base\\CApplication.php"",""line"":185,""function"":""processRequest"",""class"":""CWebApplication"",""type"":""->"",""args"":[]},{""file"":""C:\\Projects\\Staging\\public_html\\index.php"",""line"":68,""function"":""run"",""class"":""CApplication"",""type"":""->"",""args"":[]}]"
,::1,http://localhost:84/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0",1728117074,GET,,/images/local.svg,,"lat_lng=22.512761_88.3944159; tkrid=85ad3a5eca0ea8087de6105704a18d9c3105fd5ds%3A32%3A%22aec505f4d3cf7133c736ce6f4b5ecd83%22%3B; PHPSESSID=q27mo3sj6fpumeej41d8olbvci",,404,CHttpException,0,"Unable to resolve the request ""images/local.svg"".","C:\Projects\vendors\vendor\yiisoft\yii\framework\web\CWebApplication.php",286,"#0 C:\Projects\vendors\vendor\yiisoft\yii\framework\web\CWebApplication.php(141): CWebApplication->runController('images/local.sv...')
#1 C:\Projects\vendors\vendor\yiisoft\yii\framework\base\CApplication.php(185): CWebApplication->processRequest()
#2 C:\Projects\Staging\public_html\index.php(68): CApplication->run()
#3 {main}","[{""file"":""C:\\Projects\\vendors\\vendor\\yiisoft\\yii\\framework\\web\\CWebApplication.php"",""line"":141,""function"":""runController"",""class"":""CWebApplication"",""type"":""->"",""args"":[""images\/local.svg""]},{""file"":""C:\\Projects\\vendors\\vendor\\yiisoft\\yii\\framework\\base\\CApplication.php"",""line"":185,""function"":""processRequest"",""class"":""CWebApplication"",""type"":""->"",""args"":[]},{""file"":""C:\\Projects\\Staging\\public_html\\index.php"",""line"":68,""function"":""run"",""class"":""CApplication"",""type"":""->"",""args"":[]}]"
,::1,http://localhost:84/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0",1728117074,GET,,/images/airport.svg,,"lat_lng=22.512761_88.3944159; tkrid=85ad3a5eca0ea8087de6105704a18d9c3105fd5ds%3A32%3A%22aec505f4d3cf7133c736ce6f4b5ecd83%22%3B; PHPSESSID=q27mo3sj6fpumeej41d8olbvci",,404,CHttpException,0,"Unable to resolve the request ""images/airport.svg"".","C:\Projects\vendors\vendor\yiisoft\yii\framework\web\CWebApplication.php",286,"#0 C:\Projects\vendors\vendor\yiisoft\yii\framework\web\CWebApplication.php(141): CWebApplication->runController('images/airport....')
#1 C:\Projects\vendors\vendor\yiisoft\yii\framework\base\CApplication.php(185): CWebApplication->processRequest()
#2 C:\Projects\Staging\public_html\index.php(68): CApplication->run()
#3 {main}","[{""file"":""C:\\Projects\\vendors\\vendor\\yiisoft\\yii\\framework\\web\\CWebApplication.php"",""line"":141,""function"":""runController"",""class"":""CWebApplication"",""type"":""->"",""args"":[""images\/airport.svg""]},{""file"":""C:\\Projects\\vendors\\vendor\\yiisoft\\yii\\framework\\base\\CApplication.php"",""line"":185,""function"":""processRequest"",""class"":""CWebApplication"",""type"":""->"",""args"":[]},{""file"":""C:\\Projects\\Staging\\public_html\\index.php"",""line"":68,""function"":""run"",""class"":""CApplication"",""type"":""->"",""args"":[]}]"
,::1,http://localhost:84/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0",1728117074,GET,,/images/banner-1.png,,"lat_lng=22.512761_88.3944159; tkrid=85ad3a5eca0ea8087de6105704a18d9c3105fd5ds%3A32%3A%22aec505f4d3cf7133c736ce6f4b5ecd83%22%3B; PHPSESSID=q27mo3sj6fpumeej41d8olbvci",,404,CHttpException,0,"Unable to resolve the request ""images/banner-1.png"".","C:\Projects\vendors\vendor\yiisoft\yii\framework\web\CWebApplication.php",286,"#0 C:\Projects\vendors\vendor\yiisoft\yii\framework\web\CWebApplication.php(141): CWebApplication->runController('images/banner-1...')
#1 C:\Projects\vendors\vendor\yiisoft\yii\framework\base\CApplication.php(185): CWebApplication->processRequest()
#2 C:\Projects\Staging\public_html\index.php(68): CApplication->run()
#3 {main}","[{""file"":""C:\\Projects\\vendors\\vendor\\yiisoft\\yii\\framework\\web\\CWebApplication.php"",""line"":141,""function"":""runController"",""class"":""CWebApplication"",""type"":""->"",""args"":[""images\/banner-1.png""]},{""file"":""C:\\Projects\\vendors\\vendor\\yiisoft\\yii\\framework\\base\\CApplication.php"",""line"":185,""function"":""processRequest"",""class"":""CWebApplication"",""type"":""->"",""args"":[]},{""file"":""C:\\Projects\\Staging\\public_html\\index.php"",""line"":68,""function"":""run"",""class"":""CApplication"",""type"":""->"",""args"":[]}]"
,::1,http://localhost:84/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0",1728117074,GET,,/images/banner-3.png,,"lat_lng=22.512761_88.3944159; tkrid=85ad3a5eca0ea8087de6105704a18d9c3105fd5ds%3A32%3A%22aec505f4d3cf7133c736ce6f4b5ecd83%22%3B; PHPSESSID=q27mo3sj6fpumeej41d8olbvci",,404,CHttpException,0,"Unable to resolve the request ""images/banner-3.png"".","C:\Projects\vendors\vendor\yiisoft\yii\framework\web\CWebApplication.php",286,"#0 C:\Projects\vendors\vendor\yiisoft\yii\framework\web\CWebApplication.php(141): CWebApplication->runController('images/banner-3...')
#1 C:\Projects\vendors\vendor\yiisoft\yii\framework\base\CApplication.php(185): CWebApplication->processRequest()
#2 C:\Projects\Staging\public_html\index.php(68): CApplication->run()
#3 {main}","[{""file"":""C:\\Projects\\vendors\\vendor\\yiisoft\\yii\\framework\\web\\CWebApplication.php"",""line"":141,""function"":""runController"",""class"":""CWebApplication"",""type"":""->"",""args"":[""images\/banner-3.png""]},{""file"":""C:\\Projects\\vendors\\vendor\\yiisoft\\yii\\framework\\base\\CApplication.php"",""line"":185,""function"":""processRequest"",""class"":""CWebApplication"",""type"":""->"",""args"":[]},{""file"":""C:\\Projects\\Staging\\public_html\\index.php"",""line"":68,""function"":""run"",""class"":""CApplication"",""type"":""->"",""args"":[]}]"
,::1,http://localhost:84/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0",1728117074,GET,,/images/banner-2.png,,"lat_lng=22.512761_88.3944159; tkrid=85ad3a5eca0ea8087de6105704a18d9c3105fd5ds%3A32%3A%22aec505f4d3cf7133c736ce6f4b5ecd83%22%3B; PHPSESSID=q27mo3sj6fpumeej41d8olbvci",,404,CHttpException,0,"Unable to resolve the request ""images/banner-2.png"".","C:\Projects\vendors\vendor\yiisoft\yii\framework\web\CWebApplication.php",286,"#0 C:\Projects\vendors\vendor\yiisoft\yii\framework\web\CWebApplication.php(141): CWebApplication->runController('images/banner-2...')
#1 C:\Projects\vendors\vendor\yiisoft\yii\framework\base\CApplication.php(185): CWebApplication->processRequest()
#2 C:\Projects\Staging\public_html\index.php(68): CApplication->run()
#3 {main}","[{""file"":""C:\\Projects\\vendors\\vendor\\yiisoft\\yii\\framework\\web\\CWebApplication.php"",""line"":141,""function"":""runController"",""class"":""CWebApplication"",""type"":""->"",""args"":[""images\/banner-2.png""]},{""file"":""C:\\Projects\\vendors\\vendor\\yiisoft\\yii\\framework\\base\\CApplication.php"",""line"":185,""function"":""processRequest"",""class"":""CWebApplication"",""type"":""->"",""args"":[]},{""file"":""C:\\Projects\\Staging\\public_html\\index.php"",""line"":68,""function"":""run"",""class"":""CApplication"",""type"":""->"",""args"":[]}]"
,::1,http://localhost:84/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0",1728117074,GET,,/images/banner-4.png,,"lat_lng=22.512761_88.3944159; tkrid=85ad3a5eca0ea8087de6105704a18d9c3105fd5ds%3A32%3A%22aec505f4d3cf7133c736ce6f4b5ecd83%22%3B; PHPSESSID=q27mo3sj6fpumeej41d8olbvci",,404,CHttpException,0,"Unable to resolve the request ""images/banner-4.png"".","C:\Projects\vendors\vendor\yiisoft\yii\framework\web\CWebApplication.php",286,"#0 C:\Projects\vendors\vendor\yiisoft\yii\framework\web\CWebApplication.php(141): CWebApplication->runController('images/banner-4...')
#1 C:\Projects\vendors\vendor\yiisoft\yii\framework\base\CApplication.php(185): CWebApplication->processRequest()
#2 C:\Projects\Staging\public_html\index.php(68): CApplication->run()
#3 {main}","[{""file"":""C:\\Projects\\vendors\\vendor\\yiisoft\\yii\\framework\\web\\CWebApplication.php"",""line"":141,""function"":""runController"",""class"":""CWebApplication"",""type"":""->"",""args"":[""images\/banner-4.png""]},{""file"":""C:\\Projects\\vendors\\vendor\\yiisoft\\yii\\framework\\base\\CApplication.php"",""line"":185,""function"":""processRequest"",""class"":""CWebApplication"",""type"":""->"",""args"":[]},{""file"":""C:\\Projects\\Staging\\public_html\\index.php"",""line"":68,""function"":""run"",""class"":""CApplication"",""type"":""->"",""args"":[]}]"
